item_id,knowledge_code
1528,[1676]
1529,[387]
1530,[1493]
1531,[297]
1532,[1494]
1533,[1417]
1534,[1484]
1535,[1493]
1536,[32]
1537,[1957]
1538,[1536]
1539,[1536]
1540,[274]
1541,"[1531, 2077, 2078, 2080]"
1542,[1104]
1543,[2077]
1544,[2080]
1545,[1531]
1546,"[274, 293, 1879]"
1547,"[1104, 1531, 2077]"
1548,[2078]
1549,[1663]
1550,[397]
1551,[2077]
1552,[1500]
1553,[1539]
1554,[1349]
1555,"[811, 1866]"
1556,[1539]
1557,[899]
1558,"[293, 899, 1879]"
1559,[899]
1560,[1504]
1561,[2078]
1562,[756]
1563,[106]
1564,[2077]
1565,[2077]
1566,"[106, 756]"
1567,[1109]
1568,[1218]
1569,[1912]
1570,"[106, 756]"
1571,[2017]
1572,[915]
1573,"[145, 1879]"
1574,[1379]
1575,"[1378, 1379, 1380]"
1576,"[404, 407]"
1577,[407]
1578,[1379]
1579,"[466, 1614]"
1580,[1613]
1581,[1615]
1582,[1615]
1583,"[612, 1507]"
1584,[1349]
1585,"[145, 1346]"
1586,[145]
1587,[1613]
1588,[1613]
1589,[390]
1590,[390]
1591,[1613]
1592,"[378, 693]"
1593,[1785]
1594,[1028]
1595,"[258, 404]"
1596,[378]
1597,[466]
1598,[1663]
1599,[1663]
1600,[378]
1601,[828]
1602,[396]
1603,[1380]
1604,"[299, 992, 1524]"
1605,"[212, 1377]"
1606,"[299, 992, 1524]"
1607,"[299, 992]"
1608,"[408, 1511, 1566]"
1609,"[408, 647, 1566]"
1610,"[406, 1511]"
1611,"[406, 1511]"
1612,[75]
1613,[1840]
1614,"[1298, 1939]"
1615,[1025]
1616,"[300, 1524]"
1617,[1298]
1618,[1298]
1619,"[253, 1600, 1974]"
1620,"[244, 365, 614]"
1621,[1298]
1622,[213]
1623,[212]
1624,[829]
1625,"[828, 829]"
1626,[212]
1627,[828]
1628,"[647, 1524, 1566]"
1629,[1524]
1630,"[398, 408]"
1631,[397]
1632,[397]
1633,[1371]
1634,"[132, 133, 241, 551, 1381, 1843]"
1635,"[133, 551, 1294, 1843]"
1636,"[133, 1375, 1840, 1841, 1843]"
1637,"[55, 132, 133, 505, 551, 552, 1294, 1299, 1843, 1844]"
1638,"[573, 1294, 1381]"
1639,[1872]
1640,"[55, 505, 573, 1294, 1381, 1871]"
1641,"[55, 505, 573]"
1642,"[505, 573]"
1643,"[55, 505, 573, 1294, 1381]"
1644,"[1512, 1513, 1870, 1874]"
1645,[1306]
1646,"[381, 910, 1306, 1346, 1512]"
1647,"[1507, 1874]"
1648,"[1306, 1512]"
1649,"[380, 2061]"
1650,[2061]
1651,"[1511, 1873]"
1652,[1374]
1653,"[131, 132, 320, 1994, 1995]"
1654,"[380, 401, 405, 910]"
1655,"[132, 241, 1995]"
1656,[1872]
1657,[1874]
1658,[2061]
1659,"[1509, 1859, 1866, 1879]"
1660,[1866]
1661,"[1382, 1509]"
1662,[1514]
1663,"[397, 2080]"
1664,[817]
1665,[320]
1666,[1869]
1667,"[577, 1086, 1843, 1869]"
1668,[1511]
1669,"[1863, 1865, 1869]"
1670,"[401, 1858]"
1671,"[401, 403]"
1672,[1863]
1673,"[1863, 1865]"
1674,"[1379, 1863]"
1675,"[240, 401]"
1676,[1375]
1677,"[399, 813]"
1678,"[299, 381, 402, 911, 992, 1862]"
1679,"[299, 554]"
1680,"[299, 380, 910, 992]"
1681,"[55, 77, 505, 573, 1294, 1513]"
1682,[864]
1683,"[441, 1858]"
1684,"[1858, 1873]"
1685,"[381, 813]"
1686,"[75, 77, 1511, 1858]"
1687,"[381, 403, 813, 911]"
1688,"[55, 380, 1160, 1508]"
1689,"[1867, 2061]"
1690,[1160]
1691,"[441, 551, 1381, 1843]"
1692,"[1870, 1874, 1880]"
1693,[1876]
1694,[1880]
1695,[234]
1696,"[400, 1462, 1513]"
1697,"[1462, 1914]"
1698,[1462]
1699,"[400, 1462]"
1700,"[77, 1877, 1880]"
1701,"[133, 241, 551]"
1702,[1860]
1703,[1860]
1704,[75]
1705,[1995]
1706,[1382]
1707,[623]
1708,[212]
1709,[828]
1710,[1382]
1711,[579]
1712,"[1376, 1856]"
1713,"[254, 585]"
1714,"[669, 1382, 1889]"
1715,"[1160, 1509]"
1716,[831]
1717,[1981]
1718,[579]
1719,"[1980, 1983]"
1720,"[243, 1760, 1983]"
1721,"[1976, 1980, 1983]"
1722,[554]
1723,"[242, 551]"
1724,[242]
1725,[1805]
1726,"[714, 958, 2047]"
1727,"[127, 1850]"
1728,"[553, 584]"
1729,"[274, 1612, 1845, 1849, 1889]"
1730,[967]
1731,"[587, 1977, 1978, 1979, 1980, 1982, 1983, 1984]"
1732,"[828, 1612, 1889]"
1733,"[1612, 1979]"
1734,[1376]
1735,[1981]
1736,[1274]
1737,"[331, 582]"
1738,"[176, 279, 331, 1014, 1273, 1274, 1509]"
1739,[1379]
1740,"[482, 1031, 1859]"
1741,"[1857, 1861, 1864]"
1742,"[926, 1670]"
1743,[1976]
1744,"[244, 245, 462, 1864, 1866]"
1745,"[1028, 1857]"
1746,[1028]
1747,"[1028, 1500, 1857]"
1748,"[1028, 1500, 1857]"
1749,"[579, 1376, 1679, 1861]"
1750,"[579, 1376, 1859]"
1751,[810]
1752,"[462, 1857, 1859, 1861, 1864]"
1753,"[1509, 1856]"
1754,"[579, 1859, 1875, 1876]"
1755,"[1509, 1856]"
1756,"[1501, 1507]"
1757,"[1857, 1860, 1861]"
1758,[397]
1759,[1539]
1760,"[292, 293, 1218, 1879]"
1761,[1378]
1762,[899]
1763,[1103]
1764,[1502]
1765,[953]
1766,"[68, 428, 1253, 1501]"
1767,[1502]
1768,[1378]
1769,[1218]
1770,[1104]
1771,[1501]
1772,"[293, 1531]"
1773,[258]
1774,[1861]
1775,"[1103, 1531]"
1776,"[811, 1505, 2079]"
1777,[1532]
1778,"[1378, 1380]"
1779,[1502]
1780,[1503]
1781,[291]
1782,[1306]
1783,"[290, 466, 1376, 1501, 1504]"
1784,[290]
1785,"[534, 898]"
1786,[330]
1787,[1275]
1788,[414]
1789,[1975]
1790,[330]
1791,[835]
1792,"[835, 897]"
1793,[688]
1794,"[45, 1017]"
1795,"[1044, 1136]"
1796,[1891]
1797,[688]
1798,[1534]
1799,"[66, 1657]"
1800,[312]
1801,[1127]
1802,[897]
1803,"[998, 1282, 1555]"
1804,[312]
1805,"[687, 897, 1270]"
1806,[897]
1807,[2036]
1808,[2087]
1809,[2088]
1810,"[1545, 2087]"
1811,"[576, 894, 941]"
1812,"[317, 807, 896]"
1813,[2066]
1814,[1084]
1815,"[954, 1842, 2072]"
1816,[900]
1817,"[312, 923]"
1818,"[50, 636, 1598]"
1819,[759]
1820,"[487, 1174, 1251]"
1821,[672]
1822,[72]
1823,[895]
1824,"[112, 602, 1884]"
1825,"[783, 1992]"
1826,[757]
1827,[266]
1828,"[835, 897]"
1829,[1281]
1830,[2088]
1831,[2028]
1832,[1363]
1833,"[330, 1275]"
1834,[1071]
1835,[337]
1836,"[1057, 1595]"
1837,"[337, 712]"
1838,[172]
1839,[1882]
1840,[2083]
1841,[1882]
1842,"[1822, 2021]"
1843,"[1882, 2033]"
1844,[388]
1845,[4]
1846,[4]
1847,"[332, 657]"
1848,[868]
1849,[2033]
1850,"[1162, 1821]"
1851,[771]
1852,[743]
1853,"[1321, 1588]"
1854,[850]
1855,[868]
1856,[1440]
1857,"[6, 338, 964, 2025, 2027]"
1858,"[464, 1923]"
1859,[222]
1860,[222]
1861,"[222, 1792]"
1862,"[222, 368]"
1863,"[222, 952]"
1864,[222]
1865,[368]
1866,[952]
1867,[1723]
1868,[1792]
1869,[345]
1870,[409]
1871,[925]
1872,[1020]
1873,[1210]
1874,[1322]
1875,[934]
1876,[393]
1877,[361]
1878,[1210]
1879,[1210]
1880,[925]
1881,[1898]
1882,[749]
1883,[1083]
1884,[719]
1885,"[742, 893]"
1886,[1128]
1887,[336]
1888,[1333]
1889,[1333]
1890,[1333]
1891,[1333]
1892,[1141]
1893,[1141]
1894,[1366]
1895,[842]
1896,"[842, 1718]"
1897,[1141]
1898,"[842, 1718]"
1899,[442]
1900,[1158]
1901,[1158]
1902,[1627]
1903,"[198, 458]"
1904,[1932]
1905,[1627]
1906,[198]
1907,"[198, 458]"
1908,[198]
1909,[1627]
1910,[1558]
1911,[467]
1912,"[265, 440, 1773]"
1913,[382]
1914,[892]
1915,[892]
1916,[1932]
1917,[265]
1918,[1336]
1919,[1337]
1920,[508]
1921,[198]
1922,"[719, 1336]"
1923,"[361, 1158, 1336]"
1924,[57]
1925,"[508, 1332]"
1926,[1337]
1927,[440]
1928,[440]
1929,"[1268, 1337, 1463]"
1930,[591]
1931,[355]
1932,[354]
1933,[1835]
1934,[1575]
1935,"[178, 357, 1854]"
1936,[357]
1937,[357]
1938,[358]
1939,[1113]
1940,[1087]
1941,[1087]
1942,"[658, 1087]"
1943,[1087]
1944,[1087]
1945,[830]
1946,[1835]
1947,"[246, 1681]"
1948,[353]
1949,[356]
1950,[1575]
1951,"[1446, 1682]"
1952,[1684]
1953,"[848, 1424]"
1954,[1427]
1955,[343]
1956,[1466]
1957,[1570]
1958,[871]
1959,[1022]
1960,[1022]
1961,[2049]
1962,[259]
1963,[871]
1964,[308]
1965,[1022]
1966,[1747]
1967,[494]
1968,[1022]
1969,[763]
1970,[763]
1971,[59]
1972,[128]
1973,[105]
1974,[1325]
1975,[1325]
1976,[1609]
1977,[259]
1978,[1406]
1979,[100]
1980,[100]
1981,[889]
1982,[860]
1983,"[64, 302]"
1984,[512]
1985,[1373]
1986,[860]
1987,"[871, 1829]"
1988,[1406]
1989,"[574, 871, 1829]"
1990,[889]
1991,[889]
1992,[1149]
1993,"[302, 574]"
1994,[860]
1995,[1217]
1996,[259]
1997,[1258]
1998,[302]
1999,[494]
2000,[873]
2001,[454]
2002,[559]
2003,[1175]
2004,[764]
2005,[1199]
2006,[1199]
2007,[115]
2008,[1199]
2009,[1199]
2010,[1199]
2011,[1392]
2012,[1325]
2013,[267]
2014,[1424]
2015,[2026]
2016,"[535, 1720]"
2017,[1310]
2018,[1390]
2019,[343]
2020,[1570]
2021,[1721]
2022,[889]
2023,[1149]
2024,"[302, 860]"
2025,[1609]
2026,[185]
2027,[535]
2028,[705]
2029,[1561]
2030,[64]
2031,[494]
2032,[1262]
2033,"[738, 1656]"
2034,[851]
2035,[2079]
2036,[1671]
2037,"[214, 293]"
2038,[466]
2039,[145]
2040,[2080]
2041,[75]
2042,[1524]
2043,[300]
2044,[1375]
2045,"[864, 1508]"
2046,"[1867, 2061]"
2047,"[1513, 2061]"
2048,[402]
2049,"[548, 550]"
2050,"[292, 293]"
2051,[106]
2052,[10]
2053,[528]
2054,[1660]
2055,[1062]
2056,[1789]
2057,[1910]
2058,[195]
2059,[538]
2060,"[14, 121]"
2061,[15]
2062,"[702, 1016]"
2063,"[702, 703]"
2064,"[18, 130, 1055]"
2065,[1058]
2066,[27]
2067,"[28, 858]"
2068,[118]
2069,[15]
2070,[1651]
2071,"[236, 1033]"
2072,[1013]
2073,"[968, 995, 1638]"
2074,[1638]
2075,"[284, 439, 1551, 1638, 1813]"
2076,"[549, 966, 968, 1883]"
2077,"[1095, 1098]"
2078,"[965, 1094]"
2079,"[110, 1095, 1097]"
2080,"[1033, 1094, 1163, 1480]"
2081,"[822, 1641]"
2082,"[1094, 1802]"
2083,[1637]
2084,[456]
2085,"[821, 1096]"
2086,[1191]
2087,[1778]
2088,[1807]
2089,"[1163, 1807]"
2090,[1959]
2091,[1606]
2092,"[1552, 1606, 1610]"
2093,[1191]
2094,"[218, 957, 1892]"
2095,[218]
2096,[1320]
2097,[1892]
2098,[1437]
2099,"[130, 1163]"
2100,"[1648, 1652]"
2101,[1437]
2102,[834]
2103,[147]
2104,[578]
2105,[341]
2106,"[437, 661, 1027]"
2107,"[662, 2013]"
2108,"[1121, 1540]"
2109,[1339]
2110,"[1710, 1711]"
2111,"[1710, 1712]"
2112,[1693]
2113,[1705]
2114,"[1549, 1693]"
2115,[1170]
2116,[1170]
2117,"[1693, 1710]"
2118,[1705]
2119,"[1710, 1711, 1712]"
2120,"[307, 563, 1708]"
2121,"[1695, 1705, 1706]"
2122,"[1710, 1711]"
2123,"[1170, 1549]"
2124,"[1549, 1692]"
2125,[1692]
2126,[1711]
2127,[1711]
2128,"[695, 1712]"
2129,[1677]
2130,[1934]
2131,[238]
2132,[1746]
2133,[1643]
2134,[2040]
2135,[1963]
2136,[1052]
2137,[123]
2138,[123]
2139,[123]
2140,[1535]
2141,[123]
2142,[1052]
2143,[1052]
2144,[1052]
2145,[123]
2146,[1308]
2147,[152]
2148,[1386]
2149,[1386]
2150,"[1358, 1361]"
2151,[152]
2152,[1308]
2153,[152]
2154,[1387]
2155,[1387]
2156,[136]
2157,[1356]
2158,[1356]
2159,[413]
2160,[1387]
2161,[1357]
2162,[1357]
2163,[1357]
2164,[1308]
2165,[1360]
2166,[1361]
2167,[152]
2168,[1359]
2169,[1387]
2170,[1881]
2171,[792]
2172,[1360]
2173,[158]
2174,[1030]
2175,[63]
2176,[815]
2177,"[62, 683]"
2178,"[997, 1272]"
2179,"[969, 971, 996]"
2180,[970]
2181,"[586, 1550]"
2182,[1438]
2183,"[599, 1411]"
2184,[517]
2185,[1774]
2186,[1771]
2187,[1886]
2188,[779]
2189,[1702]
2190,[779]
2191,"[3, 1442]"
2192,[3]
2193,[174]
2194,[1072]
2195,[1776]
2196,[409]
2197,[345]
2198,[749]
2199,"[410, 749]"
2200,"[986, 1210]"
2201,"[787, 935]"
2202,[925]
2203,[1322]
2204,[925]
2205,[395]
2206,"[217, 2044]"
2207,[217]
2208,"[1459, 1898]"
2209,[2055]
2210,[1456]
2211,"[432, 983]"
2212,[1007]
2213,[452]
2214,[841]
2215,[1724]
2216,[1335]
2217,[1429]
2218,"[1348, 1826]"
2219,[1826]
2220,"[103, 1826]"
2221,[1885]
2222,[1885]
2223,[1158]
2224,[440]
2225,"[467, 1627]"
2226,[1605]
2227,[887]
2228,[1718]
2229,[842]
2230,[1141]
2231,"[1414, 1933]"
2232,[328]
2233,[618]
2234,"[411, 1279]"
2235,[1846]
2236,[1403]
2237,"[887, 1367]"
2238,[1563]
2239,[1403]
2240,"[1402, 1560]"
2241,[2043]
2242,[617]
2243,[1460]
2244,[1405]
2245,[737]
2246,"[737, 1548]"
2247,[1413]
2248,[1486]
2249,"[412, 1470]"
2250,[1929]
2251,[1491]
2252,"[979, 1485, 1990]"
2253,[1461]
2254,[1461]
2255,"[1470, 1933]"
2256,[1489]
2257,[1490]
2258,[412]
2259,[1487]
2260,"[592, 593, 1617]"
2261,"[592, 594, 1515]"
2262,[598]
2263,[886]
2264,[628]
2265,[762]
2266,[1847]
2267,"[762, 1515]"
2268,"[607, 1848]"
2269,[137]
2270,"[137, 591]"
2271,"[137, 138]"
2272,"[595, 597]"
2273,"[137, 1525]"
2274,[596]
2275,[607]
2276,[603]
2277,[1209]
2278,[931]
2279,[1369]
2280,"[644, 1124]"
2281,"[311, 619, 655, 785]"
2282,"[637, 650, 681, 804, 1675, 1709]"
2283,"[459, 681, 1730]"
2284,[555]
2285,"[23, 1091]"
2286,"[23, 637]"
2287,"[626, 637, 1616]"
2288,"[1211, 1964]"
2289,"[681, 1137, 1543, 2003, 2015]"
2290,"[681, 1953, 2015]"
2291,[23]
2292,[866]
2293,"[799, 919]"
2294,[1763]
2295,[2085]
2296,"[790, 795, 796, 797]"
2297,[799]
2298,[917]
2299,[392]
