user_id,item_id,score
199,725,1
199,735,1
199,1223,1
199,1224,1
199,805,1
199,820,1
199,718,1
199,904,1
199,1615,1
199,699,1
199,680,1
199,719,1
199,121,0
199,698,1
200,1750,1
200,67,1
200,54,1
200,1008,1
200,1006,1
200,660,1
200,231,1
200,1182,1
200,80,1
200,1185,1
200,84,1
200,1014,1
200,68,1
200,1009,1
200,1011,1
200,240,0
200,20,1
200,1199,1
200,1179,1
200,18,1
200,8,1
200,99,1
200,1201,1
200,13,1
200,110,1
200,1236,1
200,9,1
200,1176,1
200,1314,1
200,12,1
200,11,1
200,4,1
200,17,1
200,103,1
200,1200,1
200,90,1
200,16,1
200,1198,1
200,1197,1
200,30,1
200,128,1
200,1241,1
200,35,1
200,1191,1
200,1682,1
200,1202,1
200,1196,1
200,1188,1
200,52,1
200,1019,1
200,1190,1
200,48,1
200,47,1
200,1017,1
200,51,1
200,1189,1
200,136,1
200,45,1
200,1204,1
200,1205,1
200,1683,1
200,54,0
200,56,0
200,57,1
200,58,1
200,59,0
201,1753,1
201,1754,1
201,1757,1
201,1760,1
201,1761,1
201,1787,1
201,1774,1
201,1775,1
201,4353,1
201,1805,0
201,1752,0
201,1755,1
201,4354,1
201,1777,1
201,4355,1
201,1781,1
201,1782,1
201,1783,1
201,1786,1
201,1788,1
201,4347,1
201,4348,1
201,4349,1
201,926,0
201,4350,0
201,4351,1
201,4352,1
201,3469,1
201,4331,1
201,3467,1
201,2042,1
201,4332,1
201,4333,1
201,4334,1
201,4335,1
201,4336,1
201,1639,1
201,4337,1
202,300,1
202,163,1
202,301,1
202,302,1
202,303,0
202,296,1
202,297,1
202,298,1
202,299,1
202,304,0
202,305,1
202,306,0
202,307,0
202,308,0
203,6537,1
203,7086,1
203,7159,0
203,6541,1
203,6540,1
203,6529,1
203,7060,1
203,6753,1
203,6751,0
203,6750,1
203,7047,1
203,6743,1
203,7160,1
203,7049,0
203,7161,1
203,7162,1
203,6745,1
204,7164,1
204,7165,1
204,6996,1
204,7166,1
204,7167,1
204,5568,1
204,6995,1
204,6571,1
204,5526,1
204,5530,1
204,7168,1
204,7169,1
204,7170,1
204,7171,1
204,4362,1
204,5534,1
204,4358,1
204,7172,1
204,6999,0
204,7173,1
204,5545,0
204,38,1
204,5543,0
204,5540,1
204,34,1
204,5544,1
204,5541,0
204,5542,1
204,5546,1
204,7174,0
205,47,1
205,48,1
205,1017,1
205,49,1
205,50,1
205,45,1
205,52,1
205,1018,1
205,1019,1
205,51,1
205,46,1
205,54,0
205,60,1
205,61,1
205,66,1
205,67,1
205,68,1
205,69,1
205,1006,1
205,872,1
205,660,1
205,1007,1
205,1008,1
205,1009,1
205,1010,1
205,1011,1
205,1012,1
205,1013,1
205,1014,1
205,1015,1
205,1016,1
205,30,1
205,32,1
205,33,1
205,1,1
205,2,1
205,8,1
205,9,0
206,4456,0
206,4457,1
206,4458,1
206,4459,1
206,4460,1
206,4461,0
206,4462,1
206,4463,1
206,4464,1
206,4465,1
206,4466,0
206,4467,1
206,4468,0
206,4469,0
207,372,0
207,371,0
207,587,0
207,373,0
207,378,0
207,624,0
207,2458,0
207,617,0
207,374,0
207,2475,0
207,2430,0
207,603,1
207,2462,0
207,367,1
207,1515,1
207,4672,1
207,2446,0
207,1364,0
207,2061,0
207,2871,1
207,529,0
207,499,0
207,385,0
207,2063,0
207,386,1
207,2059,1
207,593,1
207,560,1
207,393,0
207,400,1
207,497,0
207,2472,1
207,1594,1
207,1354,1
207,520,1
207,414,1
207,1341,0
207,2428,0
207,416,0
207,2436,0
207,399,1
207,487,1
207,557,0
207,1521,0
207,559,0
207,578,1
207,2057,0
207,498,1
207,2049,0
207,549,0
207,418,0
207,1505,1
207,540,0
207,1346,1
207,2415,0
207,509,1
207,384,1
207,411,1
207,511,1
207,1357,1
207,1356,0
207,417,0
207,415,1
208,32,1
208,110,1
208,1177,1
208,1176,1
208,30,1
208,103,1
208,1198,1
208,1197,1
208,1201,1
208,1199,1
208,239,1
208,33,1
208,1179,1
208,240,1
208,1200,1
208,42,1
208,1196,0
208,1202,1
208,35,1
208,1241,1
208,1682,1
208,37,0
208,1195,1
208,40,0
208,1191,0
208,128,1
208,34,1
208,1203,1
208,1205,1
208,1190,1
208,1204,1
208,1245,1
208,136,1
208,1189,1
208,1188,1
208,1683,1
208,58,0
208,1210,1
208,61,1
208,1750,1
208,231,1
208,68,1
209,871,1
209,637,1
209,638,1
209,85,1
209,639,1
209,1681,0
209,640,0
209,641,0
209,642,1
209,81,0
209,231,1
209,1186,1
209,1184,1
209,80,1
209,232,1
209,77,1
209,1210,1
209,1750,1
209,54,1
209,60,1
209,61,1
209,64,0
209,66,1
209,67,1
209,68,1
209,69,1
209,70,1
209,56,1
209,57,1
209,58,1
209,59,0
209,696,1
209,111,1
209,797,1
209,102,1
209,673,1
209,737,1
209,741,1
209,119,1
209,94,1
209,108,1
209,798,1
209,733,1
209,717,1
209,732,1
209,799,1
209,688,1
209,778,1
209,91,1
209,800,1
209,801,1
209,745,1
209,779,1
209,670,1
209,802,0
209,691,0
209,240,1
209,103,1
209,1181,1
209,1177,1
209,1198,1
209,1179,1
209,1197,1
209,1200,1
209,1199,1
209,239,1
209,110,1
209,1201,1
209,1176,1
209,1,1
209,2,1
209,3,1
209,4,1
209,5,1
209,6,1
209,7,1
209,8,1
209,9,1
209,10,1
209,11,1
209,12,1
209,13,1
209,16,1
209,17,1
209,18,1
209,19,1
209,20,1
209,21,1
209,22,1
209,26,1
209,27,0
209,30,0
209,32,1
209,33,1
209,45,1
209,46,1
209,47,1
209,48,1
209,49,1
209,50,1
209,51,0
209,52,1
209,763,1
209,759,1
209,766,1
209,132,1
209,764,1
209,767,1
209,765,1
209,886,1
209,760,1
209,704,1
209,1204,1
209,1190,1
209,1205,1
209,1188,1
209,1245,1
209,1189,1
209,136,1
209,1203,1
209,1683,1
209,751,1
209,754,0
209,700,1
209,857,0
209,757,0
209,755,1
209,753,1
209,123,1
209,752,1
209,758,1
209,1196,1
209,1202,0
209,1241,1
209,128,1
209,1195,1
209,1191,1
209,1682,1
209,34,1
209,35,1
209,37,1
209,39,1
209,42,1
209,625,1
209,626,1
209,1206,1
209,87,1
209,627,1
209,628,0
209,890,1
209,86,1
209,629,1
209,630,1
209,638,0
209,639,1
209,640,1
209,637,1
209,642,1
209,649,0
209,650,1
209,651,0
209,871,1
209,1207,0
209,54,1
209,61,1
209,66,1
209,67,1
209,68,1
209,1006,1
209,872,1
209,1015,1
209,1016,0
209,660,1
209,1007,0
209,1009,1
209,1010,0
209,1011,0
209,1012,1
209,1008,0
209,1013,1
209,1014,1
209,83,1
209,1182,1
209,1208,0
209,1185,1
209,84,1
209,1209,1
209,231,1
209,1186,1
209,1184,1
209,232,1
209,1210,1
209,635,1
209,82,1
209,636,1
209,631,1
209,632,1
209,633,1
209,634,1
209,646,1
209,647,1
209,648,1
209,643,1
209,644,1
209,645,1
209,1211,1
209,1212,1
209,1213,1
209,793,1
209,794,1
209,97,1
209,693,1
209,690,1
209,694,1
209,784,1
209,785,1
209,668,1
209,1214,1
209,692,1
209,790,1
209,697,1
209,106,1
209,791,1
209,93,1
209,672,1
209,104,1
209,792,1
209,876,1
209,100,0
209,904,1
209,674,1
209,803,1
209,719,1
209,698,1
209,121,1
209,820,1
209,92,1
209,1215,1
209,718,1
209,1216,1
209,822,1
209,101,1
209,1217,1
209,823,0
209,725,1
209,1218,1
209,112,1
209,736,1
209,96,1
209,1219,1
209,1220,1
209,1221,1
209,1222,1
209,98,0
209,1223,0
209,1224,1
209,742,1
209,1225,0
209,1226,1
209,806,1
209,1227,0
209,805,1
209,1228,0
209,1229,1
209,1230,1
209,1231,0
209,1232,0
209,1233,1
209,114,1
209,735,0
209,795,1
209,796,1
209,733,1
209,717,1
209,732,1
209,799,1
209,119,1
209,94,1
209,108,1
209,798,1
209,673,1
209,741,1
209,898,0
209,797,1
209,102,1
209,696,0
209,824,0
209,825,1
209,5,1
209,6,1
209,7,0
209,8,1
209,30,0
209,32,1
209,33,1
209,1,1
209,2,1
209,4,1
209,9,0
209,11,1
209,12,0
209,13,1
209,16,0
209,17,0
209,18,1
209,20,1
209,240,1
209,1181,1
209,1177,1
209,1198,1
209,1179,1
209,1200,1
209,1199,1
209,239,1
209,110,1
209,1201,1
209,1176,1
209,99,1
209,90,1
209,1234,1
209,1178,1
209,1235,0
209,1236,1
209,1237,1
209,807,0
209,683,1
209,109,1
209,780,1
209,122,1
209,781,1
209,115,1
209,782,1
209,808,1
209,809,1
209,810,1
209,811,1
209,678,1
209,850,0
209,851,1
209,129,1
209,1238,0
209,852,1
209,853,0
209,702,1
209,856,0
209,882,0
209,701,0
209,756,0
209,126,0
209,854,0
209,855,0
209,755,0
209,753,0
209,123,0
209,1239,0
209,1240,0
209,754,0
209,700,0
209,857,0
209,757,0
209,751,0
209,752,0
209,758,0
209,35,0
209,37,0
209,1196,0
209,1241,0
209,128,0
209,1195,0
209,1191,0
209,1194,0
209,1192,0
209,703,0
209,124,0
209,125,0
209,860,0
209,646,1
209,647,0
209,648,1
209,643,1
209,644,1
209,645,1
209,1211,1
209,1212,1
209,1213,1
209,635,1
209,82,1
209,631,1
209,632,1
209,633,1
209,634,1
209,625,1
209,626,1
209,1206,1
209,87,1
209,627,1
209,628,0
209,890,1
209,86,1
209,629,1
209,630,1
209,638,0
209,639,1
209,640,1
209,871,1
209,1207,0
209,637,1
209,642,1
209,649,0
209,650,1
209,651,1
209,54,0
209,61,1
209,66,1
209,67,1
209,68,1
209,1006,0
209,872,1
209,1015,1
209,1016,1
209,660,1
209,1007,1
209,1009,1
209,1010,1
209,1011,0
209,1012,1
209,1008,0
209,1013,1
209,1014,1
209,83,1
209,1182,1
209,1208,0
209,1185,1
209,84,1
209,1209,1
209,231,1
209,1186,1
209,1184,1
209,232,1
209,1210,1
209,100,0
209,904,1
209,119,1
209,94,1
209,108,1
209,798,1
209,1216,1
209,822,1
209,101,1
209,1217,1
209,823,0
209,725,1
209,797,1
209,102,1
209,696,1
209,824,1
209,825,0
209,820,1
209,92,1
209,1215,1
209,718,1
209,1219,1
209,1220,0
209,1221,1
209,1222,1
209,98,1
209,1223,1
209,1224,1
209,793,1
209,794,1
209,97,1
209,693,1
209,690,1
209,694,1
209,1,1
209,2,1
209,4,1
209,9,1
209,11,1
209,12,1
209,13,1
209,16,1
209,17,1
209,18,1
209,20,1
209,790,1
209,697,1
209,106,1
209,791,1
209,93,1
209,672,1
209,104,1
209,792,1
209,876,1
209,807,0
209,683,1
209,109,1
209,780,1
209,122,1
209,781,1
209,115,1
209,782,1
209,808,1
209,809,1
209,810,1
209,811,1
209,678,1
209,784,1
209,785,1
209,668,1
209,1214,1
209,692,1
209,674,1
209,803,1
209,719,1
209,698,1
209,121,1
209,1218,1
209,112,1
209,736,1
209,96,1
209,742,1
209,1225,1
209,1226,1
209,806,1
209,1227,1
209,805,1
209,1228,1
209,1229,1
209,1230,0
209,1231,1
209,1232,1
209,1233,0
209,114,1
209,735,1
209,795,1
209,796,1
209,733,1
209,717,1
209,732,1
209,799,1
209,673,1
209,741,1
209,898,0
209,5,1
209,6,1
209,7,1
209,8,1
209,30,1
209,32,1
209,33,1
209,240,1
209,1181,1
209,1177,1
209,1198,1
209,1179,1
209,1200,1
209,1199,1
209,239,1
209,110,1
209,1201,1
209,1176,1
209,99,1
209,90,1
209,1234,1
209,1178,1
209,1235,1
209,1236,1
209,1237,1
209,703,1
209,124,1
209,125,0
209,860,1
209,852,1
209,853,1
209,702,1
209,850,1
209,851,1
209,129,1
209,1238,1
209,856,1
209,882,1
209,701,1
209,756,1
209,126,1
209,854,1
209,855,1
209,755,1
209,753,1
209,123,1
209,1239,0
209,1240,0
209,754,0
209,757,1
209,751,1
209,752,1
209,758,1
209,35,1
209,37,1
209,1196,1
209,1241,1
209,128,1
209,1195,1
209,1191,0
209,1194,1
209,1192,1
209,864,1
209,865,1
209,1242,1
209,134,1
209,861,1
209,705,1
209,862,1
209,135,0
209,863,1
209,763,1
209,759,1
209,766,0
209,767,1
209,765,1
209,132,1
209,764,1
209,886,1
209,760,1
209,1243,0
209,45,1
209,47,1
209,48,1
209,52,1
209,1017,0
209,1018,0
209,1019,1
209,46,1
209,49,1
209,50,1
209,51,0
209,131,1
209,1244,0
209,1205,1
209,1188,1
209,1245,1
209,136,1
209,1203,1
209,84,1
209,638,1
209,1186,1
209,639,1
209,1210,1
209,647,1
209,626,1
209,82,1
209,631,1
209,61,1
209,1009,1
209,1185,1
209,625,1
209,648,1
209,67,1
209,650,1
209,87,0
209,1213,1
209,1008,1
209,68,1
209,1013,1
209,1182,1
209,1207,0
209,1206,1
209,651,1
209,232,1
209,632,1
209,628,1
209,630,1
209,1014,1
209,872,1
209,637,1
209,1012,1
209,890,1
209,1007,1
209,86,1
209,54,1
209,871,1
209,635,1
209,646,1
209,1209,1
209,1010,1
209,1016,1
209,627,1
209,643,1
209,633,1
209,644,1
209,660,1
209,83,1
209,1015,1
209,645,0
209,636,1
209,1006,1
209,649,0
209,1011,1
209,1211,1
209,1208,0
209,231,1
209,640,1
209,1184,1
209,634,1
209,1315,0
209,629,1
209,1212,1
209,66,1
209,642,1
209,1224,0
209,90,0
209,98,0
209,1222,1
209,1215,1
209,725,0
209,6,1
209,876,1
209,11,1
209,9,1
209,7,0
209,810,1
209,33,1
209,108,1
209,20,1
209,1229,1
209,1176,1
209,795,1
209,30,1
209,1199,1
209,822,1
209,898,0
209,102,1
209,718,1
209,93,1
209,32,1
209,1236,1
209,4,1
209,1234,1
209,683,1
209,1214,1
209,696,1
209,121,1
209,697,1
209,742,1
209,5,1
209,719,1
209,1,1
209,8,1
209,790,1
209,674,1
209,693,1
209,1221,1
209,736,1
209,803,0
209,698,1
209,806,1
209,115,1
209,785,1
209,733,1
209,1231,1
209,678,1
209,805,1
209,1237,1
209,694,1
209,104,1
209,672,1
209,690,1
209,1201,1
209,1235,0
209,239,1
209,784,1
209,99,1
209,13,1
209,92,1
209,781,1
209,1217,1
209,101,1
209,692,1
209,1220,1
209,799,1
209,823,0
209,811,1
209,825,0
209,796,1
209,16,1
209,1233,0
209,1230,1
209,793,1
209,735,0
209,904,1
209,782,1
209,109,1
209,780,0
209,110,1
209,1177,1
209,807,0
209,1181,1
209,114,1
209,809,1
209,240,1
209,1232,0
209,96,1
209,1218,1
209,792,1
209,797,1
209,798,1
209,119,1
209,1223,1
209,97,1
209,100,0
209,12,1
209,717,1
209,1227,1
209,112,1
209,1198,1
209,1200,1
209,794,1
209,2,1
209,17,0
209,18,1
209,1219,1
209,1179,1
209,668,1
209,732,1
209,1226,1
209,820,1
209,106,1
209,1178,1
209,808,1
209,94,1
209,1228,1
209,673,1
209,122,1
209,741,1
209,1216,1
209,1225,1
209,824,1
209,791,1
209,751,1
209,35,1
209,758,0
209,1239,0
209,854,1
209,128,1
209,701,1
209,700,0
209,856,1
209,702,1
209,851,1
209,853,1
209,752,1
209,1191,1
209,129,1
209,850,1
209,1238,1
209,1196,1
209,1240,1
209,1192,1
209,37,1
209,756,1
209,126,1
209,123,1
209,125,1
209,757,1
209,1195,1
209,703,1
209,1194,1
209,882,0
209,124,1
209,860,1
209,753,0
209,857,0
209,855,1
209,1241,1
209,755,1
209,754,0
209,852,1
209,1018,1
209,704,1
209,766,1
209,52,1
209,45,1
209,705,1
209,1204,0
209,863,1
209,46,1
209,1242,1
209,767,1
209,1190,0
209,47,1
209,862,0
209,1205,1
209,131,1
209,886,1
209,51,1
209,1019,1
209,1017,0
209,764,1
209,48,1
209,132,1
209,765,1
209,136,1
209,1244,1
209,865,1
209,1203,1
209,864,1
209,1243,0
209,1188,1
209,861,1
209,759,1
209,135,1
209,1245,1
209,763,1
209,50,1
209,134,1
209,760,1
209,49,1
209,1207,1
209,660,1
209,61,1
209,643,1
209,1011,1
209,625,1
209,1186,1
209,1208,1
209,86,1
209,1013,1
209,637,1
209,87,1
209,1015,1
209,638,1
209,631,1
209,20,1
209,827,1
209,109,1
209,822,1
209,897,0
209,803,1
209,727,1
209,96,1
209,99,1
209,1246,1
209,798,1
209,695,0
209,8,1
209,110,1
209,898,1
209,810,1
209,815,1
209,879,0
209,9,1
209,805,1
209,793,1
209,786,1
209,734,1
209,816,0
209,1316,0
209,1221,1
209,102,1
209,733,1
209,806,1
209,792,1
209,819,0
209,692,1
209,1699,1
209,745,1
209,33,1
209,853,1
209,35,1
209,854,1
209,129,1
209,128,1
209,1194,1
209,1240,1
209,751,1
209,882,1
209,125,1
209,131,1
209,705,1
209,767,1
209,47,1
209,1203,1
209,886,1
209,863,1
209,49,1
209,1242,1
209,865,1
209,625,1
209,626,1
209,1206,1
209,87,1
209,627,1
209,628,1
209,890,1
209,86,1
209,629,1
209,630,1
209,638,0
209,639,1
209,640,1
209,637,1
209,642,1
209,649,1
209,650,1
209,651,1
209,871,1
209,1207,1
209,54,0
209,61,1
210,59,0
210,1610,1
210,82,0
210,87,1
210,1184,0
210,887,1
210,1208,0
210,66,1
210,631,1
210,1750,1
210,85,1
210,642,1
210,1183,1
210,630,1
210,68,1
210,1228,1
210,93,1
210,1612,0
210,696,1
210,103,1
210,903,1
210,807,0
210,742,1
210,785,1
210,1178,0
210,7,1
210,20,1
210,691,1
210,794,1
210,122,1
210,803,1
210,1237,0
210,12,1
210,89,0
210,1219,1
210,3,1
210,806,1
210,664,1
210,2129,1
210,1611,0
210,779,1
210,119,1
210,741,1
210,683,1
210,802,1
210,9,1
210,905,1
210,808,1
210,104,1
210,32,1
210,901,0
210,795,1
210,96,1
210,239,0
210,723,1
210,1196,0
210,126,1
210,703,1
210,123,0
210,850,1
210,860,1
210,1193,0
210,1607,1
210,1203,0
210,135,0
210,131,1
210,763,0
210,51,1
210,864,1
210,2131,0
210,1,1
211,359,0
211,1541,1
211,465,0
211,479,1
211,354,0
211,466,1
211,1502,0
211,1501,1
211,1530,1
211,609,1
211,1350,1
211,416,1
211,579,0
211,511,1
211,547,1
211,2414,1
211,513,1
211,499,0
211,419,0
211,1359,1
211,400,1
211,1349,1
211,568,0
211,2064,1
211,505,1
211,417,1
211,386,1
211,571,1
211,557,0
211,421,1
211,510,1
211,2866,1
211,1340,0
211,508,0
211,2411,1
211,414,1
211,550,1
211,2869,1
211,484,0
211,415,1
211,392,1
211,530,0
211,491,0
211,593,1
211,1343,1
211,385,1
211,1506,1
211,1504,1
211,551,1
211,2058,0
211,1510,1
211,2417,0
211,427,0
211,420,0
211,534,1
211,1353,1
211,1593,0
211,527,1
211,1354,1
211,4057,1
211,605,1
211,366,1
211,1364,1
211,1515,1
211,2464,0
211,598,0
211,2871,1
211,2061,0
211,367,0
211,1368,0
212,4965,1
212,320,1
212,4151,1
212,60,1
212,61,1
212,67,1
212,70,1
212,297,1
212,1443,1
212,943,1
212,31,1
212,33,1
212,945,1
212,4155,1
212,301,1
212,6260,1
212,4157,1
212,4153,0
212,6261,1
212,2673,1
212,63,0
212,6262,0
212,2165,0
212,6263,0
212,2170,1
212,2646,0
212,2643,0
212,23,0
213,1534,1
213,1337,1
213,1532,0
213,572,0
213,1538,0
213,1536,0
213,1502,0
213,360,1
213,1500,0
213,1530,1
213,352,1
213,1537,0
213,359,0
213,354,0
213,1535,1
213,1498,1
213,1339,0
213,574,1
213,1497,1
213,1533,0
213,359,0
213,1530,1
213,1532,0
213,1535,1
213,572,1
213,352,1
213,1498,1
213,1337,1
213,1339,1
213,360,0
213,1500,0
213,1538,1
213,574,1
213,354,1
213,1533,1
213,1502,0
213,1536,1
213,1537,1
213,1497,1
213,1534,1
213,2066,0
213,2418,1
213,2415,1
213,1600,1
213,2426,1
213,397,1
213,1347,1
213,410,1
213,383,1
213,1523,1
213,1521,1
213,2056,1
213,2431,1
213,1506,1
213,1355,1
213,1520,1
213,2064,1
213,2433,1
213,2411,1
213,419,0
213,1348,0
213,1349,1
213,418,1
213,384,1
213,1341,1
213,422,1
213,417,0
213,2412,0
213,579,0
213,2436,1
213,2049,1
213,2435,1
213,1598,1
213,1508,1
213,2417,1
213,385,1
213,1505,0
213,421,1
213,2057,1
213,2427,1
213,2434,1
213,2438,1
213,2437,1
213,396,1
213,1343,1
213,1513,1
213,1528,1
213,364,1
213,584,1
213,581,1
213,2430,1
213,367,1
213,1361,1
213,1364,1
213,2061,1
213,366,1
213,582,1
213,362,1
213,371,1
213,373,0
213,587,1
213,378,1
213,372,1
213,1369,1
213,1605,1
213,1370,1
213,376,0
213,1608,1
213,78,1
213,4706,1
213,887,1
213,645,1
213,1213,1
213,2583,1
213,716,1
213,646,1
213,1610,1
213,1551,1
214,768,0
214,769,1
214,770,1
214,771,1
214,772,1
214,773,1
214,774,1
214,775,1
214,776,1
214,777,1
214,768,1
214,769,1
214,770,1
214,771,1
214,772,1
214,773,1
215,1183,1
215,1210,1
215,632,1
215,644,1
215,637,1
215,83,1
215,2583,1
215,627,1
215,60,0
215,625,1
215,85,1
215,70,1
215,81,1
215,86,1
215,636,1
215,855,1
215,753,1
215,857,0
215,852,1
215,1193,1
215,858,1
215,125,1
215,115,1
215,791,1
215,720,1
215,96,1
215,1221,1
215,797,1
215,122,1
215,3,1
215,1235,1
215,7,1
215,117,1
215,32,1
215,1197,1
215,677,1
215,101,1
215,105,1
215,779,1
215,116,0
215,1180,1
215,807,1
215,3857,1
215,12,1
215,794,1
215,2129,1
215,741,1
215,106,1
215,113,1
215,1198,1
215,733,1
215,803,1
215,800,1
215,18,1
215,9,1
215,683,1
215,114,1
215,672,1
215,1229,0
215,673,1
215,742,1
216,4051,1
216,1653,0
216,1651,1
216,2135,1
216,5084,1
216,5502,1
216,282,0
216,7032,1
216,5482,1
216,5026,1
216,2150,1
216,5032,1
216,2144,1
216,5028,1
216,5088,1
216,4047,0
216,4749,0
216,5025,1
216,5478,0
216,5024,1
216,6362,1
216,6370,1
217,6732,1
217,6733,1
217,3366,1
217,6734,1
217,6735,1
217,5327,1
217,23,1
217,2175,1
217,6736,1
217,6737,1
218,626,1
218,84,1
218,56,0
218,61,1
218,1210,1
218,232,0
218,632,1
218,644,1
218,1182,1
218,78,1
218,82,1
218,68,0
218,81,1
218,86,1
218,641,1
218,99,1
218,750,1
218,111,0
218,903,1
218,1611,0
218,97,1
218,670,1
218,696,1
218,2129,0
218,1181,1
218,107,0
218,901,1
218,90,1
218,18,1
218,2359,1
218,876,1
218,16,0
218,32,0
218,797,1
218,2754,1
218,91,1
218,668,1
218,807,1
218,114,1
218,3,1
218,820,0
218,792,1
218,98,1
218,678,0
218,109,1
218,94,1
218,719,1
218,13,1
218,789,1
218,12,1
218,782,1
218,96,1
218,100,1
218,1197,1
218,736,1
218,752,1
219,1763,1
219,4515,1
219,4516,1
219,3477,1
219,4519,1
219,4520,1
219,4521,1
219,4522,0
220,1681,1
220,1182,1
220,632,1
220,644,1
220,67,1
220,1609,1
220,66,1
220,58,1
220,84,1
220,1186,1
220,86,1
220,627,1
220,871,1
220,635,1
220,231,1
220,1193,0
220,126,0
220,858,1
220,859,0
220,757,1
220,702,1
220,1241,0
220,675,1
220,12,1
220,789,1
220,4,1
220,33,1
220,822,1
220,2358,1
220,95,1
220,719,1
220,1181,1
220,807,1
220,1200,1
220,1178,1
220,114,1
220,3376,1
220,119,1
220,90,1
220,118,1
220,737,1
220,784,1
220,781,1
220,3,1
220,18,1
220,670,1
220,667,1
220,2128,0
220,693,1
220,112,1
220,1216,1
220,801,1
220,107,1
220,798,1
220,17,1
220,102,1
221,47,1
221,48,1
221,1017,0
221,49,1
221,50,1
221,45,1
221,52,1
221,1018,1
221,1019,1
221,51,1
221,46,1
221,54,1
221,60,0
221,61,1
221,66,1
221,67,1
221,68,1
221,69,1
221,1006,0
221,872,1
221,660,1
221,1007,1
221,1008,1
221,1009,1
221,1010,1
221,1011,1
221,1012,1
221,1013,1
221,1014,1
221,1015,1
221,1016,1
221,30,1
221,32,1
221,33,0
221,1,1
221,2,1
221,8,1
221,9,1
222,3663,1
222,3664,1
222,3665,1
222,3666,1
222,3667,0
222,3668,1
222,64,1
222,3669,1
222,3670,1
222,3671,1
222,3672,1
222,3673,1
222,3674,1
222,3675,1
222,3676,1
222,3677,1
222,3678,1
222,3679,1
222,3680,1
222,2101,0
222,3662,0
222,3681,0
222,3682,1
222,3683,1
222,3684,0
222,2660,1
222,2683,1
222,2690,1
222,30,1
222,3685,1
222,2173,1
222,2175,1
222,2177,0
222,1080,1
222,3686,1
222,3366,1
222,2855,1
222,3687,1
222,3688,1
222,3689,1
222,3690,1
222,3691,1
222,3692,0
223,84,1
223,59,1
223,70,1
223,638,1
223,87,1
223,1609,1
223,60,1
223,1187,0
223,1210,1
223,86,1
223,232,0
223,88,0
223,632,1
223,639,1
223,635,1
223,96,1
223,735,1
223,719,1
223,778,1
223,905,1
223,32,0
223,108,1
223,115,1
223,12,1
223,11,0
223,737,1
223,732,1
223,748,1
223,95,1
223,1237,0
223,18,1
223,100,1
223,673,0
223,3,1
223,1221,1
223,876,1
223,1197,1
223,13,1
223,1178,1
223,2355,1
223,109,1
223,792,1
223,1230,0
223,668,1
223,793,1
223,2129,1
223,781,1
223,806,1
223,89,1
223,693,1
223,1223,1
223,685,1
223,107,1
223,798,1
223,1198,1
223,752,1
224,639,1
224,85,1
224,709,1
224,1750,1
224,1681,1
224,661,1
224,81,0
224,630,1
224,640,1
224,87,1
224,714,1
224,625,1
224,232,1
224,2364,0
224,650,1
224,882,1
224,853,0
224,883,1
224,1239,0
224,2408,0
224,1607,1
224,2360,1
224,705,1
224,707,1
224,891,1
224,733,1
224,1216,1
224,808,1
224,905,1
224,1181,0
224,1616,1
224,116,1
224,668,1
224,880,0
224,18,1
224,724,1
224,785,0
224,679,0
224,791,1
224,740,0
224,667,1
224,790,1
224,1680,0
224,745,1
224,686,0
224,691,1
224,697,1
224,899,1
224,814,1
224,683,1
224,670,1
224,1613,0
225,54,1
225,56,1
225,57,1
225,58,1
225,59,1
225,60,1
225,61,1
225,64,1
225,66,1
225,67,1
225,68,1
225,69,1
225,70,1
225,21,0
225,22,1
225,26,1
225,27,1
225,28,0
225,30,1
225,32,1
225,33,1
225,34,1
225,35,1
225,37,1
225,39,0
225,40,1
225,42,1
225,84,1
225,81,0
225,1209,1
225,68,1
225,85,1
225,56,1
225,77,0
225,766,1
225,1189,1
225,704,0
225,52,1
225,2913,1
225,51,1
225,763,0
225,765,0
225,49,0
225,132,0
225,801,1
225,103,1
225,1178,1
225,2914,1
225,9,0
225,17,1
225,798,1
225,91,1
225,5,1
225,22,1
225,857,1
225,1241,1
225,39,0
225,755,1
225,1192,1
225,850,1
225,851,1
225,129,1
225,1238,1
225,852,1
225,853,1
225,702,1
225,856,1
225,882,1
225,701,1
225,756,1
225,126,1
225,854,1
225,855,1
225,755,1
225,753,0
225,123,1
225,1239,0
225,1240,0
225,754,0
225,700,1
225,857,1
225,757,0
225,751,1
225,752,1
225,758,1
225,35,1
225,37,1
225,1196,1
225,1241,1
225,128,1
225,1195,1
225,1191,1
225,1194,0
225,1192,1
225,703,1
225,124,1
225,125,1
225,860,1
225,793,1
225,794,1
225,97,1
225,693,1
225,690,1
225,694,1
225,784,1
225,785,1
225,668,1
225,1214,1
225,692,1
225,790,1
225,697,1
225,106,1
225,791,1
225,93,1
225,672,1
225,104,1
225,792,1
225,876,1
225,100,1
225,904,1
225,674,1
225,803,1
225,719,1
225,698,1
225,121,1
225,820,1
225,92,1
225,1215,1
225,718,1
225,1216,1
225,822,1
225,101,1
225,1217,1
225,823,1
225,725,1
225,1218,1
225,112,1
225,736,1
225,96,1
225,1219,1
225,1220,1
225,1221,1
225,1222,0
225,98,1
225,1223,1
225,1224,1
225,742,1
225,1225,0
225,1226,1
225,806,1
225,1227,1
225,805,1
